Datetime,Close,MACD_Crossover,YBR_Crossover,adx,macd,candle,Signal,Return
2023-07-16 20:00:00-04:00,4530.75,0,2,30.433559,0.017806,NO_PATTERN,0,
2023-07-16 21:00:00-04:00,4532.0,0,0,29.217337,-0.441243,CDLSHOOTINGSTAR_Bear,0,
2023-07-16 22:00:00-04:00,4532.5,0,0,28.130271,-0.755983,CDLSPINNINGTOP_Bull,0,
2023-07-16 23:00:00-04:00,4532.5,0,0,27.120852,-0.993958,CDLDOJI_Bull,0,
2023-07-17 00:00:00-04:00,4532.75,0,2,26.231855,-1.149136,CDLDOJI_Bull,0,
2023-07-17 01:00:00-04:00,4533.5,0,0,25.073524,-1.19779,NO_PATTERN,0,
2023-07-17 02:00:00-04:00,4533.75,0,0,24.267402,-1.202315,CDLHAMMER_Bull,0,
2023-07-17 03:00:00-04:00,4537.25,0,1,22.63081,-0.912957,NO_PATTERN,0,-0.1
2023-07-17 04:00:00-04:00,4535.25,0,1,21.396112,-0.835393,NO_PATTERN,0,-0.1
2023-07-17 05:00:00-04:00,4530.25,0,0,20.602546,-1.163963,NO_PATTERN,0,
2023-07-17 06:00:00-04:00,4529.25,0,2,20.015666,-1.487897,NO_PATTERN,0,
2023-07-17 07:00:00-04:00,4530.25,0,2,18.906293,-1.644963,NO_PATTERN,0,
2023-07-17 08:00:00-04:00,4533.25,0,0,17.989057,-1.509959,NO_PATTERN,0,
2023-07-17 09:00:00-04:00,4542.0,1,1,18.261606,-0.688973,CDLBELTHOLD_Bull,0,0.82
2023-07-17 10:00:00-04:00,4545.5,1,1,19.05052,0.241304,CDLADVANCEBLOCK_Bull,0,0.74
2023-07-17 11:00:00-04:00,4552.75,1,1,20.499381,1.54575,NO_PATTERN,0,0.58
2023-07-17 12:00:00-04:00,4552.0,0,0,21.844753,2.490308,NO_PATTERN,0,
2023-07-17 13:00:00-04:00,4553.75,0,0,23.237624,3.341568,CDLENGULFING_Bull,0,
2023-07-17 14:00:00-04:00,4554.75,0,0,24.81012,4.050201,CDL3OUTSIDE_Bull,0,
2023-07-17 15:00:00-04:00,4554.5,0,0,27.037144,4.539299,CDLDOJI_Bull,0,
2023-07-17 16:00:00-04:00,4550.0,0,0,28.515216,4.511791,CDLBELTHOLD_Bear,0,
2023-07-17 18:00:00-04:00,4549.25,0,0,29.690909,4.378993,NO_PATTERN,0,
2023-07-17 19:00:00-04:00,4548.5,0,0,30.713757,4.165218,NO_PATTERN,0,
2023-07-17 20:00:00-04:00,4550.5,0,0,31.691983,4.109807,NO_PATTERN,0,
2023-07-17 21:00:00-04:00,4549.25,0,0,32.600336,3.919844,CDLHIGHWAVE_Bear,0,
2023-07-17 22:00:00-04:00,4549.0,0,0,33.443807,3.706398,CDLDOJI_Bull,0,
2023-07-17 23:00:00-04:00,4549.5,0,0,34.459449,3.536817,CDLHIKKAKE_Bear,0,
2023-07-18 00:00:00-04:00,4550.75,2,0,35.402544,3.463363,CDLBELTHOLD_Bull,0,
2023-07-18 01:00:00-04:00,4552.5,2,0,36.638624,3.505947,CDLHIKKAKE_Bear,0,
2023-07-18 02:00:00-04:00,4551.75,2,0,37.786412,3.439527,NO_PATTERN,0,
2023-07-18 03:00:00-04:00,4552.75,0,0,39.135296,3.428064,CDLENGULFING_Bull,0,
2023-07-18 04:00:00-04:00,4551.5,0,0,40.507181,3.280302,NO_PATTERN,0,
2023-07-18 05:00:00-04:00,4554.25,0,0,41.781075,3.346525,CDLBELTHOLD_Bull,0,
2023-07-18 06:00:00-04:00,4551.5,0,0,42.252928,3.140898,NO_PATTERN,0,
2023-07-18 07:00:00-04:00,4550.75,0,0,42.233335,2.884172,CDLSPINNINGTOP_Bear,0,
2023-07-18 08:00:00-04:00,4548.25,0,0,40.541407,2.450735,NO_PATTERN,0,
2023-07-18 09:00:00-04:00,4560.25,0,0,40.561342,3.040484,CDL3LINESTRIKE_Bull,0,
2023-07-18 10:00:00-04:00,4568.0,1,0,41.344587,4.086122,CDL3OUTSIDE_Bull,0,
2023-07-18 11:00:00-04:00,4577.5,1,0,42.906267,5.616624,NO_PATTERN,0,
2023-07-18 12:00:00-04:00,4573.75,1,0,44.356399,6.452582,NO_PATTERN,0,
2023-07-18 13:00:00-04:00,4580.25,0,0,45.845062,7.552521,CDLBELTHOLD_Bull,0,
2023-07-18 14:00:00-04:00,4587.25,0,0,47.707583,8.886631,CDLBELTHOLD_Bull,0,
2023-07-18 15:00:00-04:00,4587.75,0,0,49.621392,9.870489,CDLADVANCEBLOCK_Bull,0,
2023-07-18 16:00:00-04:00,4583.0,0,0,51.130265,10.149916,NO_PATTERN,0,
2023-07-18 18:00:00-04:00,4585.0,0,0,52.322994,10.412715,NO_PATTERN,0,
2023-07-18 19:00:00-04:00,4586.0,0,0,53.430528,10.579721,NO_PATTERN,0,
2023-07-18 20:00:00-04:00,4585.5,0,0,54.302666,10.550114,CDLDOJI_Bull,0,
2023-07-18 21:00:00-04:00,4586.25,0,0,55.163128,10.466517,CDLSPINNINGTOP_Bull,0,
2023-07-18 22:00:00-04:00,4585.5,0,0,55.962129,10.221915,NO_PATTERN,0,
2023-07-18 23:00:00-04:00,4586.5,0,0,56.723073,9.993558,NO_PATTERN,0,
2023-07-19 00:00:00-04:00,4586.0,0,0,57.429663,9.660874,CDLDOJI_Bull,0,
2023-07-19 01:00:00-04:00,4586.5,2,0,58.190373,9.330014,CDLHIKKAKE_Bear,0,
2023-07-19 02:00:00-04:00,4590.25,2,0,59.111373,9.263614,CDLCLOSINGMARUBOZU_Bull,0,
2023-07-19 03:00:00-04:00,4585.75,2,0,60.124776,8.747048,CDLENGULFING_Bear,0,
2023-07-19 04:00:00-04:00,4590.75,0,0,60.953379,8.641511,NO_PATTERN,0,
2023-07-19 05:00:00-04:00,4590.5,0,0,61.780363,8.440403,CDLDOJI_Bull,0,
2023-07-19 06:00:00-04:00,4590.75,0,0,62.181254,8.206595,NO_PATTERN,0,
2023-07-19 07:00:00-04:00,4587.0,0,0,60.901083,7.630745,CDLBELTHOLD_Bear,0,
2023-07-19 08:00:00-04:00,4589.5,0,0,59.712352,7.292051,NO_PATTERN,0,
2023-07-19 09:00:00-04:00,4605.0,0,0,60.225537,8.180059,CDLHIKKAKE_Bear,0,
2023-07-19 10:00:00-04:00,4597.5,0,0,60.824635,8.184281,NO_PATTERN,0,
2023-07-19 11:00:00-04:00,4605.0,1,0,61.380941,8.692612,NO_PATTERN,0,
2023-07-19 12:00:00-04:00,4598.5,1,0,60.751027,8.473297,NO_PATTERN,0,
2023-07-19 13:00:00-04:00,4595.75,0,0,59.78122,7.985534,NO_PATTERN,0,
2023-07-19 14:00:00-04:00,4598.75,2,0,58.068932,7.751696,CDLENGULFING_Bull,0,
2023-07-19 15:00:00-04:00,4596.0,2,0,57.18309,7.260778,NO_PATTERN,0,
2023-07-19 16:00:00-04:00,4597.0,0,0,55.385774,6.873185,CDLDOJI_Bull,0,
2023-07-19 18:00:00-04:00,4582.75,0,0,51.678481,5.354435,CDLBELTHOLD_Bear,0,
2023-07-19 19:00:00-04:00,4584.75,0,0,48.235995,4.263057,NO_PATTERN,0,
2023-07-19 20:00:00-04:00,4588.25,0,0,45.583004,3.638608,CDLHIKKAKE_Bear,0,
2023-07-19 21:00:00-04:00,4590.0,0,0,43.482669,3.247504,NO_PATTERN,0,
2023-07-19 22:00:00-04:00,4589.0,0,0,41.332848,2.824302,CDLHAMMER_Bull,0,
2023-07-19 23:00:00-04:00,4589.5,0,0,39.336586,2.500434,CDLDOJI_Bull,0,
2023-07-20 00:00:00-04:00,4590.5,0,0,37.886073,2.297969,CDLHIKKAKE_Bear,0,
2023-07-20 01:00:00-04:00,4591.75,0,0,36.539169,2.212869,NO_PATTERN,0,
2023-07-20 02:00:00-04:00,4584.25,0,0,33.966256,1.522687,CDLHIKKAKE_Bear,0,
2023-07-20 03:00:00-04:00,4590.0,0,0,31.577123,1.423284,CDLCLOSINGMARUBOZU_Bull,0,
2023-07-20 04:00:00-04:00,4590.25,0,0,29.774652,1.349126,CDLDOJI_Bull,0,
2023-07-20 05:00:00-04:00,4590.0,0,0,27.679062,1.255708,CDLDOJI_Bull,0,
2023-07-20 06:00:00-04:00,4592.0,0,0,26.363133,1.327752,NO_PATTERN,0,
2023-07-20 07:00:00-04:00,4591.25,0,0,24.864994,1.309236,NO_PATTERN,0,
2023-07-20 08:00:00-04:00,4583.75,0,0,23.699843,0.681518,CDLBELTHOLD_Bear,0,
2023-07-20 09:00:00-04:00,4591.25,0,0,23.286219,0.780241,NO_PATTERN,0,
2023-07-20 10:00:00-04:00,4579.25,0,2,24.014581,-0.108569,NO_PATTERN,0,
2023-07-20 11:00:00-04:00,4583.25,0,2,24.690917,-0.484605,NO_PATTERN,0,
2023-07-20 12:00:00-04:00,4577.5,0,2,24.373969,-1.232386,CDLENGULFING_Bear,0,
2023-07-20 13:00:00-04:00,4576.5,0,0,24.253036,-1.883983,CDL3OUTSIDE_Bear,0,
2023-07-20 14:00:00-04:00,4567.5,0,0,25.398846,-3.090972,NO_PATTERN,0,
2023-07-20 15:00:00-04:00,4564.75,0,0,26.974338,-4.220767,NO_PATTERN,0,
2023-07-20 16:00:00-04:00,4566.25,0,0,28.437296,-4.938176,NO_PATTERN,0,
2023-07-20 18:00:00-04:00,4564.75,0,0,29.857378,-5.563631,NO_PATTERN,0,
2023-07-20 19:00:00-04:00,4565.25,0,0,31.176027,-5.950371,CDLDOJI_Bull,0,
2023-07-20 20:00:00-04:00,4566.0,0,0,32.641409,-6.125732,CDLDOJI_Bull,0,
2023-07-20 21:00:00-04:00,4567.75,0,0,33.351396,-6.053714,CDLHIKKAKE_Bull,0,
2023-07-20 22:00:00-04:00,4570.25,0,0,33.509639,-5.728871,NO_PATTERN,0,
2023-07-20 23:00:00-04:00,4569.5,0,0,33.529998,-5.468907,NO_PATTERN,0,
2023-07-21 00:00:00-04:00,4570.25,0,0,33.646696,-5.143079,CDLSPINNINGTOP_Bull,0,
2023-07-21 01:00:00-04:00,4570.5,1,0,33.789184,-4.809247,CDLDOJI_Bull,0,
2023-07-21 02:00:00-04:00,4572.5,1,0,33.34313,-4.333347,NO_PATTERN,0,
2023-07-21 03:00:00-04:00,4571.75,1,0,32.443766,-3.970937,CDLSPINNINGTOP_Bear,0,
2023-07-21 04:00:00-04:00,4575.5,0,0,31.140807,-3.3426,NO_PATTERN,0,
2023-07-21 05:00:00-04:00,4575.0,0,0,29.930916,-2.852106,CDLSPINNINGTOP_Bear,0,
2023-07-21 06:00:00-04:00,4578.0,0,0,28.134822,-2.195998,CDLBELTHOLD_Bull,0,
2023-07-21 07:00:00-04:00,4573.25,0,0,26.970331,-2.035844,CDLBELTHOLD_Bear,0,
2023-07-21 08:00:00-04:00,4586.75,0,0,26.088728,-0.810244,CDLBELTHOLD_Bull,0,
2023-07-21 09:00:00-04:00,4570.25,0,0,24.310725,-1.157022,CDLENGULFING_Bear,0,
2023-07-21 10:00:00-04:00,4573.0,0,0,23.309263,-1.196156,CDLHARAMI_Bull,0,
2023-07-21 11:00:00-04:00,4579.25,0,0,21.788027,-0.714609,CDLBELTHOLD_Bull,0,
2023-07-21 12:00:00-04:00,4572.0,0,0,20.795181,-0.907533,CDLBELTHOLD_Bear,0,
2023-07-21 13:00:00-04:00,4583.0,0,0,19.55239,-0.170848,CDLBELTHOLD_Bull,0,
2023-07-21 14:00:00-04:00,4574.0,0,0,18.39837,-0.309676,CDLBELTHOLD_Bear,0,
2023-07-21 15:00:00-04:00,4563.75,2,0,18.252852,-1.232579,CDLBELTHOLD_Bull,0,
2023-07-21 16:00:00-04:00,4564.0,2,0,18.310651,-1.921661,CDLDOJI_Bull,0,
2023-07-23 18:00:00-04:00,4561.5,2,0,18.1248,-2.639072,CDLENGULFING_Bear,0,
2023-07-23 19:00:00-04:00,4561.25,0,0,18.129464,-3.191013,CDL3OUTSIDE_Bull,0,
2023-07-23 20:00:00-04:00,4563.25,0,0,17.536887,-3.427537,NO_PATTERN,0,
2023-07-23 21:00:00-04:00,4562.75,0,0,17.027247,-3.613674,CDLDOJI_Bull,0,
2023-07-23 22:00:00-04:00,4565.0,0,0,16.147697,-3.538839,NO_PATTERN,0,
2023-07-23 23:00:00-04:00,4563.25,0,0,15.330972,-3.57948,NO_PATTERN,0,
2023-07-24 00:00:00-04:00,4563.75,0,0,14.672766,-3.530643,CDLDOJI_Bull,0,
2023-07-24 01:00:00-04:00,4562.5,0,0,14.217319,-3.551861,NO_PATTERN,0,
2023-07-24 02:00:00-04:00,4562.25,0,0,14.106455,-3.54795,CDLDOJI_Bull,0,
2023-07-24 03:00:00-04:00,4572.25,1,0,14.20672,-2.706733,CDLBELTHOLD_Bull,0,
2023-07-24 04:00:00-04:00,4572.5,1,0,14.341212,-1.996871,CDLDOJI_Bull,0,
2023-07-24 05:00:00-04:00,4575.0,1,0,14.839672,-1.218524,CDLBELTHOLD_Bull,0,
2023-07-24 06:00:00-04:00,4573.0,0,0,15.302528,-0.754367,NO_PATTERN,0,
2023-07-24 07:00:00-04:00,4572.0,0,0,15.209127,-0.461886,CDLSPINNINGTOP_Bear,0,
2023-07-24 08:00:00-04:00,4573.5,0,0,14.567395,-0.107812,NO_PATTERN,0,
2023-07-24 09:00:00-04:00,4573.5,0,0,15.939204,0.170825,CDLDOJI_Bull,0,
2023-07-24 10:00:00-04:00,4584.0,0,1,17.213026,1.22479,NO_PATTERN,0,0.01
2023-07-24 11:00:00-04:00,4586.5,0,1,18.664144,2.236019,CDLHIKKAKE_Bear,0,-0.1
2023-07-24 12:00:00-04:00,4584.75,0,1,20.100644,2.863209,NO_PATTERN,0,-0.01
2023-07-24 13:00:00-04:00,4589.25,0,0,21.643327,3.680943,CDLCLOSINGMARUBOZU_Bull,0,
2023-07-24 14:00:00-04:00,4584.75,0,0,23.360769,3.920695,NO_PATTERN,0,
2023-07-24 15:00:00-04:00,4584.25,0,0,23.85802,4.023968,CDLDOJI_Bull,0,
2023-07-24 16:00:00-04:00,4585.5,0,0,24.389425,4.158739,NO_PATTERN,0,
2023-07-24 18:00:00-04:00,4584.25,0,0,24.882872,4.11722,CDLDOJI_Bull,0,
2023-07-24 19:00:00-04:00,4584.75,0,0,25.419472,4.077657,CDLDOJI_Bull,0,
2023-07-24 20:00:00-04:00,4582.25,0,0,25.238195,3.800761,NO_PATTERN,0,
2023-07-24 21:00:00-04:00,4581.5,0,0,24.639259,3.480677,CDLSPINNINGTOP_Bear,0,
2023-07-24 22:00:00-04:00,4582.25,2,0,24.083104,3.250063,NO_PATTERN,0,
2023-07-24 23:00:00-04:00,4582.75,2,0,23.566675,3.07223,CDLDOJI_Bull,0,
2023-07-25 00:00:00-04:00,4582.75,2,0,23.320219,2.897891,CDLDOJI_Bull,0,
2023-07-25 01:00:00-04:00,4584.75,0,0,23.431546,2.887821,CDLBELTHOLD_Bull,0,
2023-07-25 02:00:00-04:00,4588.25,1,0,24.190196,3.126224,CDLCLOSINGMARUBOZU_Bull,0,
2023-07-25 03:00:00-04:00,4585.0,0,0,24.941834,3.018121,NO_PATTERN,0,
2023-07-25 04:00:00-04:00,4590.75,1,0,26.39794,3.357719,NO_PATTERN,0,
2023-07-25 05:00:00-04:00,4589.5,0,0,27.750038,3.485807,NO_PATTERN,0,
2023-07-25 06:00:00-04:00,4587.5,1,0,27.595985,3.386892,CDLHIKKAKE_Bull,0,
2023-07-25 07:00:00-04:00,4589.0,0,0,27.452936,3.390456,NO_PATTERN,0,
2023-07-25 08:00:00-04:00,4584.25,2,0,26.242738,2.975693,NO_PATTERN,0,
2023-07-25 09:00:00-04:00,4589.25,2,0,24.816399,3.015686,NO_PATTERN,0,
2023-07-25 10:00:00-04:00,4587.0,2,0,23.491941,2.833165,NO_PATTERN,0,
2023-07-25 11:00:00-04:00,4595.25,1,0,22.710539,3.315997,CDLHIKKAKE_Bear,0,
2023-07-25 12:00:00-04:00,4600.0,1,0,22.573672,4.035413,CDLCLOSINGMARUBOZU_Bull,0,
2023-07-25 13:00:00-04:00,4599.25,1,0,22.846801,4.493241,CDLHIGHWAVE_Bear,0,
2023-07-25 14:00:00-04:00,4599.75,0,0,24.018653,4.840619,CDLDOJI_Bull,0,
2023-07-25 15:00:00-04:00,4595.75,0,0,24.158943,4.73853,NO_PATTERN,0,
2023-07-25 16:00:00-04:00,4604.5,0,0,23.240265,5.30255,CDLENGULFING_Bull,0,
2023-07-25 18:00:00-04:00,4593.75,0,0,22.517049,4.826469,CDLENGULFING_Bear,0,
2023-07-25 19:00:00-04:00,4594.75,0,0,21.845492,4.47824,CDLDOJI_Bull,0,
2023-07-25 20:00:00-04:00,4592.75,2,0,21.270684,3.994833,CDLENGULFING_Bear,0,
2023-07-25 21:00:00-04:00,4594.0,2,0,20.668706,3.670286,NO_PATTERN,0,
2023-07-25 22:00:00-04:00,4595.5,2,0,20.480208,3.493842,NO_PATTERN,0,
2023-07-25 23:00:00-04:00,4595.75,0,0,20.610059,3.33573,CDLDOJI_Bull,0,
2023-07-26 00:00:00-04:00,4594.75,0,0,20.649745,3.094067,NO_PATTERN,0,
2023-07-26 01:00:00-04:00,4596.0,0,0,20.686597,2.969184,NO_PATTERN,0,
2023-07-26 02:00:00-04:00,4598.75,0,0,21.315734,3.056879,NO_PATTERN,0,
2023-07-26 03:00:00-04:00,4599.0,0,0,22.284807,3.110692,CDLDOJI_Bull,0,
2023-07-26 04:00:00-04:00,4593.25,0,0,21.822936,2.658714,CDLBELTHOLD_Bear,0,
2023-07-26 05:00:00-04:00,4592.0,0,0,20.421748,2.174587,CDLSPINNINGTOP_Bear,0,
2023-07-26 06:00:00-04:00,4588.25,0,0,19.410758,1.471358,NO_PATTERN,0,
2023-07-26 07:00:00-04:00,4590.0,0,0,18.471981,1.043228,CDLHARAMI_Bull,0,
2023-07-26 08:00:00-04:00,4584.5,0,2,18.292895,0.257164,CDLBELTHOLD_Bull,0,
2023-07-26 09:00:00-04:00,4588.75,0,0,17.55391,-0.022597,NO_PATTERN,0,
2023-07-26 10:00:00-04:00,4581.75,0,2,17.478353,-0.799931,NO_PATTERN,0,
2023-07-26 11:00:00-04:00,4589.75,0,1,17.514719,-0.76166,CDLCLOSINGMARUBOZU_Bull,0,-0.1
2023-07-26 12:00:00-04:00,4583.0,0,2,17.088734,-1.261457,NO_PATTERN,0,
2023-07-26 13:00:00-04:00,4582.5,0,0,16.693176,-1.678547,CDLDOJI_Bull,0,
2023-07-26 14:00:00-04:00,4600.5,0,0,18.804742,-0.5503,NO_PATTERN,0,
2023-07-26 15:00:00-04:00,4596.25,1,1,19.924587,0.000893,NO_PATTERN,0,0.06
2023-07-26 16:00:00-04:00,4592.25,1,1,21.380269,0.113642,CDLINVERTEDHAMMER_Bull,0,0.15
2023-07-26 18:00:00-04:00,4595.25,1,0,22.523304,0.439999,CDLDOJI_Bull,0,
2023-07-26 19:00:00-04:00,4597.0,0,0,23.776669,0.830278,NO_PATTERN,0,
2023-07-26 20:00:00-04:00,4601.0,0,0,25.218067,1.445679,NO_PATTERN,0,
2023-07-26 21:00:00-04:00,4603.75,0,0,26.877869,2.130729,NO_PATTERN,0,
2023-07-26 22:00:00-04:00,4606.25,0,0,28.619748,2.842598,NO_PATTERN,0,
2023-07-26 23:00:00-04:00,4607.0,0,0,30.277592,3.427764,CDLDOJI_Bull,0,
2023-07-27 00:00:00-04:00,4609.25,0,0,32.093727,4.026653,NO_PATTERN,0,
2023-07-27 01:00:00-04:00,4608.0,0,0,33.318519,4.350264,NO_PATTERN,0,
2023-07-27 02:00:00-04:00,4609.5,0,0,34.568004,4.673888,NO_PATTERN,0,
2023-07-27 03:00:00-04:00,4616.5,0,0,36.297272,5.432581,NO_PATTERN,0,
2023-07-27 04:00:00-04:00,4621.25,0,0,38.146673,6.344006,CDLBELTHOLD_Bull,0,
2023-07-27 05:00:00-04:00,4620.5,0,0,39.911267,6.92596,CDLSPINNINGTOP_Bear,0,
2023-07-27 06:00:00-04:00,4620.75,0,0,41.598932,7.322921,CDLDOJI_Bull,0,
2023-07-27 07:00:00-04:00,4625.25,0,0,43.358364,7.909453,NO_PATTERN,0,
2023-07-27 08:00:00-04:00,4629.5,0,0,45.414138,8.617882,NO_PATTERN,0,
2023-07-27 09:00:00-04:00,4628.75,0,0,47.323071,9.01488,CDLHIGHWAVE_Bear,0,
2023-07-27 10:00:00-04:00,4613.5,0,0,46.002833,8.006661,CDLHIKKAKE_Bull,0,
2023-07-27 11:00:00-04:00,4613.0,0,0,44.24508,7.085615,CDLHIGHWAVE_Bear,0,
2023-07-27 12:00:00-04:00,4622.75,2,0,43.234372,7.061028,CDLBELTHOLD_Bull,0,
2023-07-27 13:00:00-04:00,4599.0,2,2,40.316782,5.066711,NO_PATTERN,0,
2023-07-27 14:00:00-04:00,4565.75,2,2,39.87397,0.794049,CDLCLOSINGMARUBOZU_Bear,0,
2023-07-27 15:00:00-04:00,4563.25,0,2,40.040792,-2.761957,CDLHIGHWAVE_Bear,0,
2023-07-27 16:00:00-04:00,4567.25,0,0,40.195697,-5.197438,NO_PATTERN,0,
2023-07-27 18:00:00-04:00,4567.75,0,0,40.279604,-7.006462,CDLHIKKAKE_Bear,0,
2023-07-27 19:00:00-04:00,4566.0,0,0,40.383959,-8.483544,NO_PATTERN,0,
2023-07-27 20:00:00-04:00,4570.0,0,0,40.147963,-9.225035,NO_PATTERN,0,
2023-07-27 21:00:00-04:00,4571.0,0,0,39.825901,-9.621075,CDLDOJI_Bull,0,
2023-07-27 22:00:00-04:00,4571.5,0,0,39.526844,-9.781835,CDLDOJI_Bull,0,
2023-07-27 23:00:00-04:00,4571.0,0,0,37.751378,-9.836198,CDLDOJI_Bull,0,
2023-07-28 00:00:00-04:00,4572.5,0,0,36.443356,-9.647039,CDLENGULFING_Bull,0,
2023-07-28 01:00:00-04:00,4579.75,0,0,34.495442,-8.810552,CDL3OUTSIDE_Bull,0,
2023-07-28 02:00:00-04:00,4577.5,0,0,32.600994,-8.234267,CDLHARAMI_Bear,0,
2023-07-28 03:00:00-04:00,4580.25,1,0,30.369695,-7.46955,NO_PATTERN,0,
2023-07-28 04:00:00-04:00,4578.75,1,0,28.399441,-6.904948,NO_PATTERN,0,
2023-07-28 05:00:00-04:00,4583.5,1,0,26.588193,-6.00499,NO_PATTERN,0,
2023-07-28 06:00:00-04:00,4582.5,0,0,24.906319,-5.311234,NO_PATTERN,0,
2023-07-28 07:00:00-04:00,4588.5,0,0,23.877096,-4.228533,CDLCLOSINGMARUBOZU_Bull,0,
2023-07-28 08:00:00-04:00,4596.0,0,0,23.616686,-2.733785,CDLCLOSINGMARUBOZU_Bull,0,
2023-07-28 09:00:00-04:00,4599.75,0,1,24.06599,-1.232386,CDLADVANCEBLOCK_Bear,0,0.02
2023-07-28 10:00:00-04:00,4606.5,0,1,24.692104,0.49643,CDLCLOSINGMARUBOZU_Bull,0,-0.1
2023-07-28 11:00:00-04:00,4615.5,0,1,25.903436,2.563206,NO_PATTERN,1,-0.1
2023-07-28 12:00:00-04:00,4608.75,0,0,27.028245,3.614804,CDLBELTHOLD_Bear,0,
2023-07-28 13:00:00-04:00,4601.0,0,0,25.710648,3.779277,CDLBELTHOLD_Bull,0,
2023-07-28 14:00:00-04:00,4608.5,0,0,24.76337,4.46336,CDLBELTHOLD_Bull,0,
2023-07-28 15:00:00-04:00,4607.0,0,0,23.883755,4.828799,CDLSPINNINGTOP_Bear,0,
2023-07-28 16:00:00-04:00,4607.25,0,0,23.066969,5.080026,CDLDOJI_Bull,0,
2023-07-30 18:00:00-04:00,4615.25,0,0,23.182943,5.857141,CDLBELTHOLD_Bull,0,
2023-07-30 19:00:00-04:00,4612.25,0,0,23.290632,6.159928,NO_PATTERN,0,
2023-07-30 20:00:00-04:00,4608.75,0,0,22.880063,6.047753,CDLHIKKAKE_Bull,0,
2023-07-30 21:00:00-04:00,4602.5,0,0,21.715544,5.39237,CDLCLOSINGMARUBOZU_Bear,0,
2023-07-30 22:00:00-04:00,4600.5,0,2,20.283975,4.657899,NO_PATTERN,0,
2023-07-30 23:00:00-04:00,4598.5,2,2,18.975774,3.869832,NO_PATTERN,0,
2023-07-31 00:00:00-04:00,4598.0,2,2,17.907961,3.168414,CDLDOJI_Bull,0,
2023-07-31 01:00:00-04:00,4601.5,2,0,16.842347,2.861966,NO_PATTERN,0,
2023-07-31 02:00:00-04:00,4603.0,0,1,16.349271,2.708914,CDLSPINNINGTOP_Bull,0,0.01
2023-07-31 03:00:00-04:00,4603.5,0,1,16.03415,2.598016,CDLADVANCEBLOCK_Bull,0,0.0
2023-07-31 04:00:00-04:00,4610.75,0,1,16.028434,3.059871,CDLBELTHOLD_Bull,0,-0.1
2023-07-31 05:00:00-04:00,4608.25,0,0,16.138803,3.187423,CDLHARAMI_Bear,0,
2023-07-31 06:00:00-04:00,4611.5,1,0,16.241288,3.510292,CDLCLOSINGMARUBOZU_Bull,0,
2023-07-31 07:00:00-04:00,4614.25,1,0,16.677328,3.942622,CDLBELTHOLD_Bull,0,
2023-07-31 08:00:00-04:00,4617.5,1,0,17.595752,4.495672,NO_PATTERN,0,
2023-07-31 09:00:00-04:00,4607.0,0,0,16.702298,4.040133,NO_PATTERN,0,
2023-07-31 10:00:00-04:00,4612.5,0,0,15.872662,4.075934,NO_PATTERN,0,
2023-07-31 11:00:00-04:00,4606.5,2,0,15.137435,3.578902,CDLENGULFING_Bear,0,
2023-07-31 12:00:00-04:00,4603.5,2,2,14.171063,2.909387,CDL3OUTSIDE_Bear,0,
2023-07-31 13:00:00-04:00,4606.25,2,0,13.478308,2.571057,CDLSPINNINGTOP_Bull,0,
2023-07-31 14:00:00-04:00,4608.0,0,0,12.835036,2.416285,NO_PATTERN,0,
2023-07-31 15:00:00-04:00,4616.0,0,1,12.753029,2.905665,CDLCLOSINGMARUBOZU_Bull,0,-0.1
2023-07-31 16:00:00-04:00,4617.25,1,0,12.954011,3.355684,NO_PATTERN,0,
2023-07-31 18:00:00-04:00,4615.5,1,0,13.211138,3.530421,CDLENGULFING_Bear,0,
2023-07-31 19:00:00-04:00,4615.5,1,0,13.346395,3.627091,CDLDOJI_Bull,0,
2023-07-31 20:00:00-04:00,4619.0,0,0,13.887905,3.940697,NO_PATTERN,0,
2023-07-31 21:00:00-04:00,4620.5,0,0,14.779226,4.26115,NO_PATTERN,0,
2023-07-31 22:00:00-04:00,4618.0,0,0,15.606881,4.264226,NO_PATTERN,0,
2023-07-31 23:00:00-04:00,4617.5,0,0,16.183225,4.178155,CDLDOJI_Bull,0,
2023-08-01 00:00:00-04:00,4617.75,0,0,16.759756,4.08305,CDLDOJI_Bull,0,
2023-08-01 01:00:00-04:00,4616.0,2,0,16.750658,3.822405,NO_PATTERN,0,
2023-08-01 02:00:00-04:00,4613.25,2,0,16.106736,3.355263,CDLBELTHOLD_Bear,0,
2023-08-01 03:00:00-04:00,4608.75,2,0,15.489604,2.592058,NO_PATTERN,0,
2023-08-01 04:00:00-04:00,4603.5,0,0,16.209293,1.545762,CDLBELTHOLD_Bear,0,
2023-08-01 05:00:00-04:00,4602.0,0,2,17.013971,0.588741,NO_PATTERN,0,
2023-08-01 06:00:00-04:00,4607.75,0,0,16.804406,0.290919,CDLCLOSINGMARUBOZU_Bull,0,
2023-08-01 07:00:00-04:00,4600.0,0,2,16.920101,-0.563967,NO_PATTERN,0,
2023-08-01 08:00:00-04:00,4595.25,0,0,17.988034,-1.60624,NO_PATTERN,0,
2023-08-01 09:00:00-04:00,4604.5,0,2,17.998293,-1.666639,NO_PATTERN,0,
2023-08-01 10:00:00-04:00,4599.75,0,0,17.449429,-2.073884,NO_PATTERN,0,
2023-08-01 11:00:00-04:00,4597.75,0,0,16.93977,-2.528861,NO_PATTERN,0,
